countryCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
LAO,50.35136602725719,46.68281532163937,58.99487359218561,50.70661594438798,53.36337078190175,58.9330216879208,61.25082503654345,71.67752964550114,81.93941339864395,153.10652146060187,149.91818427995491,159.40415737499634,197.31576728274263,272.26177882067066,250.6125172094059,260.299747123648,252.72410584135284,276.9483360428079,282.03550661767355,273.25338562386906,265.0462796883153
LBN,1016.3933577697236,1035.606368616116,993.4076310396796,950.4950336583674,845.9218233869617,850.0777292654116,851.2723175250306,877.8192249241263,935.2413938156062,983.2528975809108,976.5852399715362,964.6899771751148,1010.2009154756918,928.6165214462146,885.9747447630688,837.1589092257291,854.7344732093244,863.9289614870868,978.4879982453014,919.0848539807008,180.09256059516574
LBR,51.32602402469308,45.534935324631576,24.26938178085759,20.24823065354375,51.54048099261072,54.42772427997213,47.45544209131286,72.78342615501315,100.76180474970752,87.66054825022216,81.08344500046394,90.68550019091732,96.76198060969011,126.9101154998818,108.38401493800382,106.89250486553055,96.96162432786376,98.48444158615386,99.69826626822966,112.70865851871756,102.69790223318952
LBY,4835.994458662335,4080.483364901585,1561.833182030723,1373.4541975295294,1466.8127327858906,1377.7063988357938,1364.258738805252,1654.6060903707871,1441.8962785085953,1296.2638569033545,1258.710458040663,464.1138543935032,949.0774225308523,771.5957422546819,557.288938097313,445.5736970487477,410.2079946805408,495.0855942478378,557.313617881865,536.3362248185516,355.73335650362503
LKA,292.445438975908,240.56199932279748,287.2444114575155,285.93397811716926,296.1731712333537,325.67979189260103,394.9812866458906,391.0315290589419,445.1035727784621,469.397811708523,245.804199691738,273.977222059,229.3013035656235,237.47157904813773,263.9411734599516,284.2697749109558,259.32870688652343,257.456781810136,266.8385932990614,254.07196816776707,258.94309797325894
LSO,334.3256477417258,282.14578988898995,235.5152367047593,348.9361408132071,422.58453479755497,450.9072276830871,447.1513129819388,431.44220625584177,402.2273590420141,438.4748108642583,489.1131830118904,491.4229386409755,475.417927460322,419.9530089683543,361.04988372028777,298.9814771066599,286.005511850212,303.9105082824465,292.4703195415653,265.1281913324124,204.03728470963824
LTU,1067.1187607479235,1081.535807635823,1231.9615746213442,1569.1530025145482,1822.232996777004,1919.5151529538612,2176.490058185385,2438.0507671512146,2902.8675776341465,2711.614107869338,2484.8966659006487,2586.5663269649053,2394.783394613201,2475.125557484875,2586.340758642646,2316.195437651161,2373.134301771863,2454.8106131565914,2725.2638106904174,2810.007432606511,3185.7504730511296
LVA,1345.7106242880277,1373.9426624556518,1517.3043085682052,1842.594354487116,2011.030909797787,1924.22811095135,2120.5973182231637,2633.504399962032,3086.733372042824,2457.220495290361,2189.342027516604,2449.2278698008536,2281.844611795784,2477.9027158425347,2568.1113028767163,2307.8509693925544,2357.5430089131683,2534.902226604684,2774.0204930321147,2861.089837119864,3037.4849526688963
MAR,276.6434465003444,280.35959859246015,289.1547225294191,344.51027485003124,396.1527925795103,419.2677505735877,432.3393534796456,466.32679797883344,493.92568090822607,532.1604776138939,513.6995464452964,578.2762490585009,584.2289050466511,618.7792078761933,628.2304735494957,539.8055487937778,536.8505587494794,550.7678325439651,579.0871292540659,582.8635482755179,606.7274452910982
MDA,158.76183735992964,160.10583687428678,230.9068258337847,233.41282300161225,214.9885726111081,249.92155345393465,306.5366569587936,342.1810715518285,442.8229618372398,454.9733753128819,336.37310434048527,341.5853133914301,331.9868977827142,319.54843019099513,282.60371496314724,212.1509862715633,214.78159898593304,245.1631356499919,285.00869558028324,263.5355244207331,273.5157952976849
MDG,144.47062023168024,148.88137143283282,107.6874929521313,150.09584712562335,107.86884209562336,87.99705831839816,88.15845733820053,116.72373050237054,98.22555064064056,71.15377036140409,68.3318429751949,74.9993450192136,73.73242714458065,76.12071373289625,70.66023097572811,55.95553533059166,51.00298902172155,57.45971706701229,48.7913704684552,44.43871195759995,41.66172803432247
MDV,1058.9252006433453,958.4992193758478,962.1228572452824,1071.2898747476636,1114.7445869569794,954.129455451028,1191.4676465939983,1276.5240313780555,1393.4523575352512,1288.091285796043,1372.8280779049956,1293.2125831600963,1240.9151465650218,1299.222389126889,1343.0619440481112,1278.874069868493,1273.5580262875756,1081.3222268560194,1129.78720758585,1226.4994067773323,820.1514929452917
MEX,1245.457595378309,1285.5670659793836,1287.9844533539354,1226.48815138865,1142.2075019692472,1197.085354305071,1211.895007726732,1225.3160133966085,1236.173920278564,1055.3158114949144,1155.137353497081,1201.6654055427869,1175.7469657651925,1237.5309554067553,1207.786169029784,1043.822501147329,876.393751365412,843.6911897721576,835.1744996450491,809.6794231497214,740.0732456986988
MHL,1625.539414016607,1732.6718596670344,1784.718816999563,1740.3024532050376,1742.4523958493808,1788.4199426178968,1762.0299738007504,1839.542936168348,1710.6468155445134,1769.3572974314038,1715.93336948853,1619.366994550987,1595.5071684661,1639.4796692686884,1577.633918969526,1674.1312156309862,1690.3467738564702,1711.1394758637207,1831.4198821539128,1938.816639216973,1984.3989991370784
MKD,427.2847962618721,562.3674046548913,520.8714533120534,551.7505134498748,609.9531843676899,594.5003473470902,643.2587885088733,759.6355637551749,945.7511805742104,917.8499712460468,862.324200385541,917.5924550751796,867.2371253192799,864.2242279323458,874.032719897875,752.9533564089114,700.984026175785,697.8001618399267,720.2758590149608,692.5068479305738,802.9240348646218
MLI,71.21948256256384,70.6935251349483,76.47071769851135,98.0711627208058,105.38673669079536,97.36538496486904,95.31597362408316,109.50446437555654,132.2920748690772,119.58431704659888,125.00012880847828,157.4126328491988,115.25763316018194,129.04976405225267,129.33388273848172,112.15098727330748,114.04357100010724,118.53131797358252,123.5571217838146,118.0761882494272,119.9982070857782
MLT,2404.0522326988607,2459.310433666893,2588.3305902725724,3082.003685288302,3394.7953670440484,3356.075672071952,3528.466051739339,3884.9537008333537,4683.987056766627,4338.165427232456,4204.907829910799,4523.045362703931,4355.546346591903,4446.887224028137,4679.2105651184265,3923.0812767409816,3773.9523172109552,3891.894725344683,4561.043502320569,4920.329849735608,5849.084626985847
MMR,54.39400368925951,39.06600925805657,48.18088519664875,46.09172825189577,43.07701308652887,42.55305551840892,48.01748362920498,67.98195877185795,76.18007128012336,99.8452170734295,121.4173115933914,127.53415781296106,153.02371361746515,192.2021361184036,217.54149767747157,190.31452467922668,175.70041174535115,174.74561913397602,166.3532717495727,177.1682221812601,154.3488307865296
MNE,755.5319102415392,850.4517985432925,902.3221027406134,1190.7249512656713,1339.4911953183714,1587.6929504198483,1107.0759880602502,1338.7026807481732,1711.711644816061,1500.8833449449824,1483.8661625381774,1530.859604576124,1375.197348556872,1358.2425422247372,1374.7674429420078,1175.616729788694,1233.015858668559,1237.4901817549742,1364.540544488366,1294.432290418123,1417.4946578176612
MNG,355.4806185938636,390.1598951497261,384.1392025891939,348.0066468843089,374.1022134705935,327.1392059233456,344.777932210286,422.8653345552074,510.3912004519281,387.6800318920492,386.0911226961833,460.49856795730346,521.9444096744558,506.2295483070624,434.0612558004794,417.8768206409635,412.969826093487,325.9872503712486,310.47295134920904,309.255783991548,331.3585872234049
MOZ,99.39060190406376,92.94327782998482,77.17091507295171,82.4320699831017,99.28825766761427,97.97817808254943,90.95614494311066,90.22294402179004,103.71252254474246,101.36664866845004,86.90797445991272,114.16614550780908,129.7077431225591,146.25155927808905,165.4410872179835,131.82235886752738,85.74149502645669,80.11920152933439,75.16962794666406,71.46195967196617,57.56780434842627
MRT,412.9732376976996,368.7293779665933,340.1961725626788,346.8947522398787,354.4073759052426,327.61397620050474,304.3485447216818,317.2709387602086,338.22386866247774,314.950073256902,256.01677049724225,196.54226420477212,218.092968068969,210.67116280615767,247.19363986134144,252.9810126123443,210.9136892830624,199.03568877017375,205.53708000049215,199.39597715288588,192.5939197796463
MUS,977.8846077513656,883.3566924770558,881.5230528176264,991.0767884640154,1052.4650323810267,1015.8693232460054,959.0048659267658,899.7191837100186,1041.4223592253004,1065.8309188266178,1142.7182616986074,1239.569742967829,1213.5452779144052,1340.2320259327562,1412.6989601030136,1285.215151370341,1358.76471478825,1424.3398421590273,1513.170020334412,1489.6007239632377,1371.5352178957771
MYS,636.4503976405432,741.2340898066743,823.4533251081056,854.4938432512203,867.8713489163491,820.311767156379,853.3724383674944,983.1237580053198,1036.3783422396205,1075.9529827268875,1198.970431221607,1380.0652166035952,1482.5389696474365,1487.1032653878776,1455.2434085108096,1241.524328868354,1156.3991193221302,1129.89954490143,1219.7812756728845,1196.9463720373171,1222.4351703839782
NER,64.39912021284452,59.71918432688641,62.09075408800991,72.32604470470574,81.22898027457599,76.71236570233711,75.11969716599242,82.92899608043601,91.94746615478236,91.59756749545144,76.75461161056101,83.99618387294494,75.96526618928208,80.55939001074455,96.9277334296066,80.32084568133632,72.75471711915915,81.58821941854518,86.24112489310038,85.23029134254912,83.98491901712802
NGA,47.66862486741724,42.20111756321659,29.481169714225143,20.44116506620753,106.47920951710772,106.12300277932704,126.1998493876138,246.97089864517665,271.9531970361915,208.94815177573813,221.5059018431588,213.24068948754868,203.8433391664232,183.61684885307335,165.85654789192589,128.37919457399215,86.08291643614244,57.3154044132266,68.16981052763846,67.51920485036493,92.01160563756284
NIC,208.29088173632303,206.01248411709707,188.36125229181744,188.7186655266203,183.84570165192076,186.8578758563998,294.0657317322511,268.3172105752796,257.3484160887826,244.96056523388265,233.6473092585712,225.17699254692377,224.8316832544766,224.88731340262285,229.8213811260636,222.80295293525063,225.38930286520167,220.98693861966123,206.3201405974512,197.69518972503585,188.14199136225523
NPL,55.702336249679234,48.849965418844,48.306536986174365,49.87318432487525,54.15013512560538,57.9764973381702,57.88527013654078,64.28759271733098,78.65960418540247,75.18320064598475,74.98836752746382,67.16848978016316,58.93581731220765,53.76925932191221,54.233357672425214,61.05981832647408,51.12923638555596,59.16193156178972,60.30705271938459,58.81038550502428,60.88977312623116
OMN,4666.355529584836,5193.851289395766,5156.765272088392,4619.241213313829,4601.205302894802,4258.370278183819,3912.441019911876,4007.7488483897687,3153.4013748312536,4374.151885805587,4064.8379446558015,3770.686469070842,4144.12753861098,4470.227953268662,4866.720861415257,5484.876764403053,5811.1585501330455,5244.319630862428,4499.467087174692,4304.746073124386,4031.252334760662
PAK,128.70792407254453,104.93223299559632,110.58086979801143,121.51830278709122,121.82509091063449,118.2314839007795,169.73556300257033,162.44364692233356,154.60161216939554,133.64793125327176,121.87413783042952,113.42404662896736,118.58950457129204,117.35182638521982,110.60581429883683,117.43927711304448,121.5942890413554,124.77062451157664,128.01460311183803,102.35244278027189,97.30051392898052
PAN,813.3053138551267,847.8825021065131,904.2608180388652,871.5331797862274,895.941236822503,911.0867646361652,912.8839860640032,955.630716236474,998.5624186376912,982.9382900048104,1078.8971927640846,1110.2720398523777,1096.263283783075,1136.9794958402736,1100.8165089683655,1172.0383905174112,1289.8370252918955,1393.5520620684483,1450.1589538554283,1505.757445919532,1242.4231101911637
PER,320.8421630066974,324.46421771942653,321.52637620744326,345.88923851497304,358.2658198649448,397.4220697059554,406.9405597507623,439.0013664788959,504.1175742377576,542.9539083292093,571.0474893350784,608.199969485448,701.3441267816069,759.8222783339197,789.9716373753258,750.7410852235896,736.5701627350018,771.6183922390001,774.4105152100913,776.3685543589106,785.0633648269486
PHL,195.82281589585955,166.224977195483,159.49225715977218,151.16872679067268,140.61201326128958,142.86512131838222,162.2564372716338,192.3526861217769,195.5786554933018,203.13078661170857,223.9939267469419,238.05545102934911,285.08821002183026,298.3786530127873,291.3771521614667,307.4700712864276,320.79718474106085,320.4317516381317,342.05584139853363,376.8959735862676,430.1071173995787
PLW,2518.2657132041086,2646.5548131670903,2729.624659905332,2667.8449490053576,2887.4587711816384,3157.295078149417,3476.729242128203,3538.21390688902,3644.502320212667,3729.735667557048,3800.925149826685,3911.466080685148,3760.076766818351,3662.446348415437,3726.4631398348342,3568.349641577432,3638.7920445085583,3714.363616607137,4172.1218405327245,4113.709643388829,4026.730295462493
PNG,291.398090123497,228.73775436986767,183.51579930139405,199.8336046630026,222.60958349594537,235.3228872304042,243.86659347888263,262.69949651603946,279.0709598806101,283.8381570167296,308.3418388244645,348.7881786147576,405.8517074229151,382.684149699167,387.9659853872048,360.17425798188714,329.0700223832004,328.2578270028629,310.9406608441676,314.1201673086765,290.3106417021472
POL,1097.867214204711,1219.2537373743708,1248.3555670703136,1377.7941010379243,1490.724977740413,1747.0531370855806,1955.2886323538244,2303.686828395972,2830.6814233789173,2257.139855553858,2478.959140141467,2503.3101833884803,2303.2177100395456,2437.187424737231,2527.2312640868204,2178.090245558562,2132.4368904475105,2303.892608347176,2549.2200017112305,2547.005876794294,2580.321270060589
PRY,530.7526468060846,399.32596409596766,249.222291697089,214.7269052175459,225.77935980672405,234.7997148537174,271.7812321868962,292.1638402471787,342.8721767368235,364.4863110551285,415.153456378264,536.1696307223465,580.1441809593678,613.5342947305477,628.2629611481426,559.1902972242766,508.4463983384687,518.8866672642089,537.4706020552396,503.70008269105415,488.8272374027264
QAT,14152.147384245956,13414.082541077363,12383.296694754254,11125.902474245644,10182.175272890265,10423.454115648949,11457.116497887197,9562.39957115717,7828.334361811326,11688.833952446685,11147.64994983652,9097.315594514326,9800.083350493638,11554.097538969514,12287.63425139411,16134.304387739852,15530.031734477352,13429.078727584889,12310.56627842055,13860.692143959435,12551.575625097968
RUS,1317.8944685302913,1460.426591415171,1559.1022337473014,1714.1639682468754,1861.2535595950328,2010.9736173356123,2337.047630549644,2683.827871868418,2995.997013072552,2520.102356264329,2476.9108785746,2509.3754910443167,2530.085786792165,2586.1772900223164,2081.3101838066764,1263.4711364627196,1193.389507537364,1375.4040347401149,1278.0337363828155,1308.0711712984446,1284.1748957211348
RWA,90.53692324628288,84.68647442351462,91.50186991673952,80.86983590879449,77.56425996131775,85.49391603750338,90.4183741239834,84.29653969658779,79.14315402497286,81.79954482976466,85.52664328172075,80.3902837183018,89.71121215806903,86.49626552268373,94.29887429200532,91.92554932597672,94.4945210292593,90.14801774128615,90.36108352356564,98.93822959755724,90.79944924547706
SAU,5483.487504498602,5578.201846925044,5005.744023791444,5101.450204960565,4991.562072438553,4782.157928957528,4937.920138108973,4583.333245774823,4056.4953659572775,4840.23715034854,4495.913789502334,4604.207930794903,4846.757080826673,5427.898723210356,6348.94832911772,7417.536208091283,6346.505085428971,5841.625112212026,5920.882299112966,5659.826183287775,6391.680559980866
SDN,122.353173272435,144.27429861822318,147.4686429463089,184.3827816822948,235.61878260729725,235.99821134741188,284.82516220454033,350.052412734923,297.4122391386251,265.66063845221885,244.21236275198368,117.52168050920132,71.9091091315155,58.79837896060917,45.51715870750923,44.66408383646069,29.182923065279816,21.83866148636147,10.211707849193186,5.734896012890063,4.995132939211376
SEN,102.59810693238568,95.6611001301952,105.36267802155751,128.3205031552757,151.5284520636612,151.31309468778346,157.7147405178672,182.50110376580076,186.25718580551143,187.4019615094104,187.03910104468315,202.70247063430136,185.9703555291301,191.7771220874181,199.9632095135784,167.61255612619993,169.68257687015813,175.7439667140617,191.87179636525067,184.4778409717833,198.2306622651538
SGP,2841.1507000456195,2953.883068234609,3111.552889051467,3203.3299947027463,3240.465225212298,3318.244280261915,3674.96800539073,3745.3472438996314,4312.83359330276,3965.932971994227,4577.165772177577,4902.164254805619,4845.190242910602,5494.47697571527,5501.60334028716,5460.003300814641,5602.944756630773,5743.45987348738,5928.868368184581,6069.776381467801,6790.315075387017
SLB,671.9875474146551,548.6078175970815,355.40709028373203,304.126265562711,430.7462015688088,512.2433432485714,551.4485096410425,555.1333107545406,540.6793885495995,489.93633536424426,487.2239179010693,507.8335829872053,498.498503328932,494.82322636286966,467.09506041885913,419.6553702377577,423.2989532434296,432.02841649378,429.8904640649704,409.8496703636974,378.7653838245163
SLE,96.6922372249137,83.563914332973,102.33779423524932,81.10117656459127,63.02320128454154,56.53356322129848,56.87040698710903,50.80630221006622,58.45535403851613,56.5649380015449,49.050294926533006,45.16217670406674,51.5669373245154,52.09196310336976,41.876386242700086,41.57616486766754,42.27207891968515,30.7324567338563,25.720769592360305,21.21562406280282,24.028464840791205
SLV,369.4429886555566,390.62392944121984,400.4328232940423,398.5181010457148,399.0087504526624,414.5363832076516,441.0455954152375,447.6154376803648,468.86087318237713,500.3741688523335,496.41862556569686,514.5890866325087,526.803392721733,554.8221120302248,549.5988786206125,579.1773242819439,584.513681920364,588.0057019679463,598.2609276971488,615.5611598388851,673.2327906219527
SOM,1.777522447857214,1.9625701718021729,2.1999659366023283,2.507015092941822,2.91038116981683,3.453056673559332,4.207590421565629,5.300870807223871,6.966810384894496,9.67056122764239,14.41127295949314,23.43547704595433,40.88460985858189,52.09513030352296,57.08090708703895,51.21925082328502,53.80912209635049,67.74852794170455,65.17652409212702,67.78804612630135,67.95693307429504
SRB,722.4497433512832,817.0757464074547,1016.7932799551348,1200.8417224283803,1214.9666839880003,972.4228868501308,1066.7305833422724,1332.9401867337162,1440.3248467954768,1124.644861481901,969.4729389434112,1040.8843270304696,865.528470327287,869.8886650905738,833.7028773755198,628.3880385644342,620.5568704129295,661.9481450305797,764.7974448063586,766.3685768399574,871.1051283211043
SUR,1618.5600149771617,1029.6665360713675,996.0949989633904,974.4486526206772,1021.2246564227888,1059.711238146666,1052.1391791185442,872.9916460508899,967.6429256537676,1191.5240919805983,1252.3447346595149,1135.8868595512006,1187.9986429919968,1263.0376963554438,1280.348399655183,1136.6249136630215,451.3675927254808,361.503356189555,359.5479013991248,490.3593359279622,350.53391036993725
SVK,1511.2031388713503,1526.4490266069126,1636.2455715102558,2104.157400555627,2215.8466684215373,2322.853163526081,2581.8419201368283,2851.3835079430887,3294.5687609132333,3367.702832020066,3289.0778090966114,3379.2260131865164,3075.666004871856,3239.627128585106,3371.8938381601047,2991.5376831463877,3092.296396877317,3249.4073693303785,3477.091074972181,3550.101167762499,3776.3287816962297
SVN,2809.2183566886933,2712.9325290619536,2811.730396265378,3378.159186501228,3801.4206742382503,3947.340316769949,4138.606116760922,4498.130781373652,5156.31183946789,4992.14584059547,4862.9216066546405,5164.233100856574,4585.632152360009,4513.64305958756,4447.99200511776,3780.5826977281567,3929.206333270118,4055.973929492721,4387.635524213223,4329.81304619754,4620.749268352135
SWZ,500.8069836019698,410.09982928688737,312.8283499549681,526.0139973159878,743.1238256757003,758.1356364299002,754.7717959339321,778.9093453118485,753.6199327353353,789.0054406591627,917.6927355988568,889.362894777139,762.1237934019927,677.5900449336408,627.2205864067188,616.6744859439159,597.4249763447071,683.8521629465534,638.3617863658817,532.8051141960469,429.1307929285743
SYC,7766.259782127655,7947.52722771877,5676.4006940231775,6767.193784870668,6489.553297350243,6988.200226144477,8624.403206148327,6973.286061052998,3737.1059743503583,2695.928717376843,3030.156985689748,3182.162891890987,2895.416002046652,2259.301852078531,2435.2693545835195,2497.098262995638,2764.116104715988,2684.367634094815,2921.332768597844,2910.290256051116,2369.242791236008
SYR,298.6094601244019,307.1413206788472,306.857108057372,330.68080029243987,391.9189984460663,343.28684215404,295.39146579989944,330.0003794980236,310.91904699015447,299.02846317221736,291.40796032884145,289.21268054484085,291.98421035536506,298.4451184218131,306.017041348787,312.1039088942431,315.88144523832096,317.35238784694377,315.2111146898651,308.3734657687358,296.70832514033305
TCD,26.98926453840724,27.3047168970825,30.957547716599297,40.25480418655101,36.84784851446801,35.31104071315286,38.09624327448017,54.45649462628204,60.85019571957638,70.49592450127929,65.27540374161381,63.84838876279191,65.7946646605075,80.11709117860217,65.12591499679965,44.72841307162384,33.18301106022712,32.716859063040175,28.30158205014111,26.767799631059,36.74030303106032
TGO,49.121895335626526,50.275681980386096,42.24913053612602,53.989233735989394,58.24959554699265,63.75996119303287,74.19964691716393,70.7857409227213,70.30775797052556,62.972335051298906,72.13205444492618,99.22411576116016,86.02789140611436,90.57306256373708,102.573007973955,96.0144185387318,75.77382424491567,73.17861440332736,91.08816393990506,81.55609728395063,83.07209948959208
THA,384.7604208720706,353.33618901201913,376.0786789318028,406.58005122316393,449.1010429806847,484.0662719611983,530.2814354701728,629.3079138545213,679.5543506400761,726.9439982350526,832.1265787520591,886.5262226379585,940.4257876064246,973.124329659134,956.9199374411108,943.4940425083038,929.279690838788,969.6099859625,1049.770483651854,1114.6220395149694,1132.7467194198744
TJK,82.33498807042241,81.14382550866301,75.33200558032517,71.28853016331747,113.46231543721083,140.28671569904617,105.79260734891427,85.88147028758847,95.4806759972906,107.38767937869302,96.2119025015194,115.6957361498139,111.2692473711972,120.2300612388159,127.63505323818288,87.114091108995,72.69845491491948,67.42361609050553,65.1757536932659,65.23660327025739,62.45151159788612
TKM,788.6048669825742,568.7298434475194,500.0916363655238,565.5436911716954,537.7980816048532,619.849878676202,553.3340200576409,518.4227948155991,347.87969683632576,346.800814013026,357.13223213597007,374.6749161063869,366.2836045733076,404.3619242584629,475.4894969888815,455.7037824611487,473.8913485992773,524.3671804529437,556.1175185912787,587.5234480344441,610.4909347539286
TON,730.8220553794072,677.6160186831988,555.8405436169472,559.6594255107462,555.97529863616,566.1189914271401,733.734268472944,630.4192096846907,705.8173826024049,657.3223281768451,644.286394690008,707.8415781672841,832.4597944707738,811.9618110265234,800.1302362638468,758.4659251766245,707.1490786528994,728.2205449893409,728.7549072759294,701.2660264165391,693.0163422983519
TUN,544.9575278242071,531.0119894577944,561.5567610239251,642.9604716793447,689.8431103474898,679.4849643085208,682.0262564961839,745.3228835816861,775.0538038133486,743.31182337299,717.7315515496015,767.668777311986,721.9157013774783,723.2516462326051,706.7202812781934,640.1520104331837,613.8511864235418,559.7136010435789,495.9878245850933,461.9333276463458,431.7750513401844
TUR,2568.3690872908983,1289.6698519378676,1116.5027769543317,1146.534056841023,1278.6310566788595,1443.812628434782,1519.260309711191,1793.567633537417,1816.219894254342,1650.4093126297146,1728.9849242728822,1553.2361043172637,1551.13034060637,1548.9227579451087,1390.2705979422128,1149.1397529506198,1122.6677366114595,959.7035190019056,751.1241621885815,673.0916301166359,538.3486888708985
TZA,77.91355187057022,74.95863991812523,78.44925934004121,88.68112062141365,97.68954489951194,102.2841394063474,95.30747071422336,109.67225172654882,101.15166377029428,102.23297150301616,83.9310300973961,73.58007486777463,79.52841725139135,78.11401986953388,76.80170301628532,66.08289723989319,57.25387236539883,54.31378721568277,52.26023780391974,50.84824179947215,52.70987035548677
UGA,117.36032108529388,110.29493657922222,125.84446924003696,113.37430261526718,100.70280078688064,120.58353118677636,119.8951230811132,118.06057446917713,113.45582933746851,60.87681915203999,74.44366504222617,128.19735330610962,57.78864053781254,53.45836593040444,58.05740463322965,63.79847616257074,43.45848282097833,45.97573961416707,48.93116289170121,50.43069554258841,54.56281084396632
UKR,637.8964200027158,635.5873890780223,638.0274180608213,727.4024028641485,761.0384168760754,850.9185409956721,943.6278809880824,990.2178891847492,972.8968044089108,635.6355159031374,657.6480878037548,620.9600386777447,669.0782397150567,668.7773380740371,423.7639403390415,211.8254745335958,182.83964203238537,200.9619555322496,205.33872892609307,202.75248551409967,192.5572476365549
URY,2010.0952239006976,1772.1175046056971,1012.5054206034828,747.3221702063308,708.3484615242153,886.8545904816888,967.7209935167532,1073.7012022983172,1368.100046884888,1399.1098800075763,1653.130474098784,1816.670129227432,1855.0993557317431,1954.9220273179103,1795.27887913563,1543.1625111040737,1425.3160673263178,1529.1596841630385,1436.216352751315,1255.7570050938643,990.3009869373068
UZB,1483.850880730511,826.1595776280273,463.52566945033885,365.1988824429485,343.7983579412952,326.1080695809408,303.5075513617181,322.2410881490096,338.23685245964424,314.42545123892603,265.12202731869974,248.55908229668992,245.4184362811178,252.321162371267,238.46546865172,232.8654032183705,218.59303194956985,115.59908637441572,80.87099004789603,92.47102785716515,84.5732444649269
VEN,7247.218073919648,7903.273798554894,4028.447865985957,2612.298877274795,2394.458525765584,2174.20043204878,2424.586195557707,2767.0813841834743,2734.0619257430794,3014.571651278134,1986.0033325024883,1261.83641093197,1388.113937214399,998.5991066449787,1080.2119336632973,806.7191505246757,749.9688300432749,720.9519182579977,705.4216805583404,693.4095098574263,678.8006301207138
VNM,78.23773188114757,78.01873565587285,77.94940036869939,82.47173589180265,87.52600250618272,79.18929825747675,84.2480846512152,89.13409128201955,93.33054444991356,95.59177286240788,95.76893630601528,90.15214096471968,92.7155499465826,99.94413989751943,105.59209487274616,109.8325891881166,117.38246505648748,121.6698058528254,126.91589609427264,131.72421151695323,140.2660748856479
VUT,424.4679425340571,374.4738266714838,293.3051303074396,333.1944775691163,340.6913628577305,345.992544278775,388.4471839990192,471.3751169246482,469.2004421438209,477.4378772567278,576.0758305111864,585.6174905236275,532.4635760479367,495.58847858976,443.5082628239116,380.53797780359446,374.84952210557583,377.8453498611157,360.69111010863446,340.7811206537442,294.46110333549564
ZAF,1226.982952443846,1010.3318043811176,857.3450632215115,1231.2259802931069,1497.052136839422,1607.7056950695185,1467.3547873916173,1439.4081000300955,1309.1699158612937,1319.4861177253797,1579.3960592872834,1590.4642102715247,1443.5706278297164,1257.8666111812106,1134.1458820825242,945.4814616955626,824.2452492560213,910.864983243328,932.1718457438236,844.4713758844563,720.9270128553525
ZMB,110.97119979367662,99.09941968136688,84.12590901814208,83.20303410197654,88.30766552002864,102.15000425288147,138.5057426607484,138.01461366005162,163.51169917483062,137.2953589979166,155.23040006424677,171.4020045723225,196.0521837478977,194.93805924956592,206.7877626402596,149.82150091953946,137.30462281195355,127.61681418971918,108.69673331989114,120.93834814979502,71.80557906099328
ZWE,360.59243136627566,265.75639011873454,244.6552723129369,202.52061804153095,222.898036386684,151.51415506287614,56.20020166899485,29.287697998225177,15.232650561569969,77.78152552426405,148.95118726892983,205.3216054848324,250.96117435769852,231.7461579658752,247.3083656027845,238.91587345284745,227.55933243474823,206.9574276000741,101.53379898142438,18.890735191858266,2.3782607826529607
